"Volunteer" "Activity" "Variable" "Average"
"2130" "6" "WALKING_UPSTAIRS" "timeBodyaccjerkStdy" -0.0413994646723529
"2131" "6" "WALKING_UPSTAIRS" "timeBodyaccjerkStdz" -0.560830688235294
"2132" "6" "WALKING_UPSTAIRS" "timeBodygyroMeanx" -0.0767406825588235
"2133" "6" "WALKING_UPSTAIRS" "timeBodygyroMeany" -0.0518981989072549
"2134" "6" "WALKING_UPSTAIRS" "timeBodygyroMeanz" 0.0664234025976471
"2135" "6" "WALKING_UPSTAIRS" "timeBodygyroStdx" -0.321973723647059
"2136" "6" "WALKING_UPSTAIRS" "timeBodygyroStdy" -0.315799901607843
"2137" "6" "WALKING_UPSTAIRS" "timeBodygyroStdz" -0.18390018167451
"2138" "6" "WALKING_UPSTAIRS" "timeBodygyrojerkMeanx" -0.0652024492378431
"2139" "6" "WALKING_UPSTAIRS" "timeBodygyrojerkMeany" -0.0457705354509804
"2140" "6" "WALKING_UPSTAIRS" "timeBodygyrojerkMeanz" -0.0576800048435294
"2141" "6" "WALKING_UPSTAIRS" "timeBodygyrojerkStdx" -0.186763293747059
"2142" "6" "WALKING_UPSTAIRS" "timeBodygyrojerkStdy" -0.486494120980392
"2143" "6" "WALKING_UPSTAIRS" "timeBodygyrojerkStdz" -0.170814790834118
"2144" "6" "WALKING_UPSTAIRS" "timeBodyaccmagMean" 0.0177790974433333
"2145" "6" "WALKING_UPSTAIRS" "timeBodyaccmagStd" -0.0791508842176471
"2146" "6" "WALKING_UPSTAIRS" "timeGravityaccmagMean" 0.0177790974433333
"2147" "6" "WALKING_UPSTAIRS" "timeGravityaccmagStd" -0.0791508842176471
"2148" "6" "WALKING_UPSTAIRS" "timeBodyaccjerkmagMean" -0.207379799254902
"2149" "6" "WALKING_UPSTAIRS" "timeBodyaccjerkmagStd" -0.169970363039216
"2150" "6" "WALKING_UPSTAIRS" "timeBodygyromagMean" -0.12912124415098
"2151" "6" "WALKING_UPSTAIRS" "timeBodygyromagStd" -0.199893710196078
"2152" "6" "WALKING_UPSTAIRS" "timeBodygyrojerkmagMean" -0.342895367921569
"2153" "6" "WALKING_UPSTAIRS" "timeBodygyrojerkmagStd" -0.440079851313725
"2154" "6" "WALKING_UPSTAIRS" "frequencyBodyaccMeanx" -0.131075372803922
"2155" "6" "WALKING_UPSTAIRS" "frequencyBodyaccMeany" 0.0978035099588235
"2156" "6" "WALKING_UPSTAIRS" "frequencyBodyaccMeanz" -0.42724809972549
"2157" "6" "WALKING_UPSTAIRS" "frequencyBodyaccStdx" -0.0211335627276471
"2158" "6" "WALKING_UPSTAIRS" "frequencyBodyaccStdy" 0.159123777172549
"2159" "6" "WALKING_UPSTAIRS" "frequencyBodyaccStdz" -0.36587418445098
"2160" "6" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeanx" -0.244812769960784
"2161" "6" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeany" -0.122991594331373
"2162" "6" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeanz" -0.549314615882353
"2163" "6" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdx" -0.186815074235294
"2164" "6" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdy" -0.0169811409705882
"2165" "6" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdz" -0.571673957058824
"2166" "6" "WALKING_UPSTAIRS" "frequencyBodygyroMeanx" -0.115065008156863
"2167" "6" "WALKING_UPSTAIRS" "frequencyBodygyroMeany" -0.329653779629412
"2168" "6" "WALKING_UPSTAIRS" "frequencyBodygyroMeanz" -0.0464142110215686
"2169" "6" "WALKING_UPSTAIRS" "frequencyBodygyroStdx" -0.390248128039216
"2170" "6" "WALKING_UPSTAIRS" "frequencyBodygyroStdy" -0.31361857145098
"2171" "6" "WALKING_UPSTAIRS" "frequencyBodygyroStdz" -0.309998085098039
"2172" "6" "WALKING_UPSTAIRS" "frequencyBodyaccmagMean" -0.0819479396203922
"2173" "6" "WALKING_UPSTAIRS" "frequencyBodyaccmagStd" -0.222161433666667
"2174" "6" "WALKING_UPSTAIRS" "frequencyBodybodyaccjerkmagMean" -0.169868234496078
"2175" "6" "WALKING_UPSTAIRS" "frequencyBodybodyaccjerkmagStd" -0.177734840922353
"2176" "6" "WALKING_UPSTAIRS" "frequencyBodybodygyromagMean" -0.230627015078431
"2177" "6" "WALKING_UPSTAIRS" "frequencyBodybodygyromagStd" -0.318173892545098
"2178" "6" "WALKING_UPSTAIRS" "frequencyBodybodygyrojerkmagMean" -0.45923633377451
"2179" "6" "WALKING_UPSTAIRS" "frequencyBodybodygyrojerkmagStd" -0.455937719019608
"2180" "23" "WALKING_UPSTAIRS" "timeBodyaccMeanx" 0.249995171031373
"2181" "23" "WALKING_UPSTAIRS" "timeBodyaccMeany" -0.0323844029237255
"2182" "23" "WALKING_UPSTAIRS" "timeBodyaccMeanz" -0.126890616782353
"2183" "23" "WALKING_UPSTAIRS" "timeBodyaccStdx" -0.243887818513725
"2184" "23" "WALKING_UPSTAIRS" "timeBodyaccStdy" 0.0448435785868627
"2185" "23" "WALKING_UPSTAIRS" "timeBodyaccStdz" 0.10080118935098
"2186" "23" "WALKING_UPSTAIRS" "timeGravityaccMeanx" 0.843438810196078
"2187" "23" "WALKING_UPSTAIRS" "timeGravityaccMeany" -0.214481808235294
"2188" "23" "WALKING_UPSTAIRS" "timeGravityaccMeanz" -0.35593445
"2189" "23" "WALKING_UPSTAIRS" "timeGravityaccStdx" -0.933344481568627
"2190" "23" "WALKING_UPSTAIRS" "timeGravityaccStdy" -0.910474557058824
"2191" "23" "WALKING_UPSTAIRS" "timeGravityaccStdz" -0.902065910392157
"2192" "23" "WALKING_UPSTAIRS" "timeBodyaccjerkMeanx" 0.0723649984647059
"2193" "23" "WALKING_UPSTAIRS" "timeBodyaccjerkMeany" 0.039986286827451
"2194" "23" "WALKING_UPSTAIRS" "timeBodyaccjerkMeanz" 0.0159234167843137
"2195" "23" "WALKING_UPSTAIRS" "timeBodyaccjerkStdx" -0.365398622764706
"2196" "23" "WALKING_UPSTAIRS" "timeBodyaccjerkStdy" -0.328225031
"2197" "23" "WALKING_UPSTAIRS" "timeBodyaccjerkStdz" -0.408094020392157
"2198" "23" "WALKING_UPSTAIRS" "timeBodygyroMeanx" 0.0957940245941176
"2199" "23" "WALKING_UPSTAIRS" "timeBodygyroMeany" -0.111564389137255
"2200" "23" "WALKING_UPSTAIRS" "timeBodygyroMeanz" -0.0325557522333333
"2201" "23" "WALKING_UPSTAIRS" "timeBodygyroStdx" -0.550664576666667
"2202" "23" "WALKING_UPSTAIRS" "timeBodygyroStdy" -0.293681861176471
"2203" "23" "WALKING_UPSTAIRS" "timeBodygyroStdz" -0.0317301153392157
"2204" "23" "WALKING_UPSTAIRS" "timeBodygyrojerkMeanx" -0.109913094117647
"2205" "23" "WALKING_UPSTAIRS" "timeBodygyrojerkMeany" -0.0523943787039216
"2206" "23" "WALKING_UPSTAIRS" "timeBodygyrojerkMeanz" -0.0924998531372549
"2207" "23" "WALKING_UPSTAIRS" "timeBodygyrojerkStdx" -0.548318881568627
"2208" "23" "WALKING_UPSTAIRS" "timeBodygyrojerkStdy" -0.493514122352941
"2209" "23" "WALKING_UPSTAIRS" "timeBodygyrojerkStdz" -0.543765425882353
"2210" "23" "WALKING_UPSTAIRS" "timeBodyaccmagMean" -0.0117536873784314
"2211" "23" "WALKING_UPSTAIRS" "timeBodyaccmagStd" -0.271893714117647
"2212" "23" "WALKING_UPSTAIRS" "timeGravityaccmagMean" -0.0117536873784314
"2213" "23" "WALKING_UPSTAIRS" "timeGravityaccmagStd" -0.271893714117647
"2214" "23" "WALKING_UPSTAIRS" "timeBodyaccjerkmagMean" -0.311143885098039
"2215" "23" "WALKING_UPSTAIRS" "timeBodyaccjerkmagStd" -0.362708849411765
"2216" "23" "WALKING_UPSTAIRS" "timeBodygyromagMean" -0.156527148792745
"2217" "23" "WALKING_UPSTAIRS" "timeBodygyromagStd" -0.366732989313725
"2218" "23" "WALKING_UPSTAIRS" "timeBodygyrojerkmagMean" -0.504367150588235
"2219" "23" "WALKING_UPSTAIRS" "timeBodygyrojerkmagStd" -0.551275188627451
"2220" "23" "WALKING_UPSTAIRS" "frequencyBodyaccMeanx" -0.272605689568627
"2221" "23" "WALKING_UPSTAIRS" "frequencyBodyaccMeany" -0.0769773944803922
"2222" "23" "WALKING_UPSTAIRS" "frequencyBodyaccMeanz" -0.070577489272549
"2223" "23" "WALKING_UPSTAIRS" "frequencyBodyaccStdx" -0.234309548019608
"2224" "23" "WALKING_UPSTAIRS" "frequencyBodyaccStdy" 0.0380597405498039
"2225" "23" "WALKING_UPSTAIRS" "frequencyBodyaccStdz" 0.104508755759412
"2226" "23" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeanx" -0.365642513176471
"2227" "23" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeany" -0.326236287627451
"2228" "23" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeanz" -0.346605238039216
"2229" "23" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdx" -0.424877553333333
"2230" "23" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdy" -0.380894442941176
"2231" "23" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdz" -0.46895638372549
"2232" "23" "WALKING_UPSTAIRS" "frequencyBodygyroMeanx" -0.430239229235294
"2233" "23" "WALKING_UPSTAIRS" "frequencyBodygyroMeany" -0.290447408901961
"2234" "23" "WALKING_UPSTAIRS" "frequencyBodygyroMeanz" -0.163001294113725
"2235" "23" "WALKING_UPSTAIRS" "frequencyBodygyroStdx" -0.590430783921569
"2236" "23" "WALKING_UPSTAIRS" "frequencyBodygyroStdy" -0.301619977058824
"2237" "23" "WALKING_UPSTAIRS" "frequencyBodygyroStdz" -0.0822521122215686
"2238" "23" "WALKING_UPSTAIRS" "frequencyBodyaccmagMean" -0.231382662235294
"2239" "23" "WALKING_UPSTAIRS" "frequencyBodyaccmagStd" -0.410047643333333
"2240" "23" "WALKING_UPSTAIRS" "frequencyBodybodyaccjerkmagMean" -0.302968064764706
"2241" "23" "WALKING_UPSTAIRS" "frequencyBodybodyaccjerkmagStd" -0.454324844901961
"2242" "23" "WALKING_UPSTAIRS" "frequencyBodybodygyromagMean" -0.380388292223529
"2243" "23" "WALKING_UPSTAIRS" "frequencyBodybodygyromagStd" -0.470491576431373
"2244" "23" "WALKING_UPSTAIRS" "frequencyBodybodygyrojerkmagMean" -0.51871565
"2245" "23" "WALKING_UPSTAIRS" "frequencyBodybodygyrojerkmagStd" -0.632659461568627
"2246" "11" "WALKING_UPSTAIRS" "timeBodyaccMeanx" 0.263775859277778
"2247" "11" "WALKING_UPSTAIRS" "timeBodyaccMeany" -0.0303157822055556
"2248" "11" "WALKING_UPSTAIRS" "timeBodyaccMeanz" -0.106797216481481
"2249" "11" "WALKING_UPSTAIRS" "timeBodyaccStdx" -0.238802959018519
"2250" "11" "WALKING_UPSTAIRS" "timeBodyaccStdy" -0.103167501868519
"2251" "11" "WALKING_UPSTAIRS" "timeBodyaccStdz" -0.203369399185185
"2252" "11" "WALKING_UPSTAIRS" "timeGravityaccMeanx" 0.892626155555556
"2253" "11" "WALKING_UPSTAIRS" "timeGravityaccMeany" -0.343576924814815
"2254" "11" "WALKING_UPSTAIRS" "timeGravityaccMeanz" 0.146633747092593
"2255" "11" "WALKING_UPSTAIRS" "timeGravityaccStdx" -0.953463105740741
"2256" "11" "WALKING_UPSTAIRS" "timeGravityaccStdy" -0.924360832962963
"2257" "11" "WALKING_UPSTAIRS" "timeGravityaccStdz" -0.906933171111111
"2258" "11" "WALKING_UPSTAIRS" "timeBodyaccjerkMeanx" 0.0968561683092593
"2259" "11" "WALKING_UPSTAIRS" "timeBodyaccjerkMeany" -0.0132625289255556
"2260" "11" "WALKING_UPSTAIRS" "timeBodyaccjerkMeanz" -0.0151463896833333
"2261" "11" "WALKING_UPSTAIRS" "timeBodyaccjerkStdx" -0.452961683518519
"2262" "11" "WALKING_UPSTAIRS" "timeBodyaccjerkStdy" -0.428119229814815
"2263" "11" "WALKING_UPSTAIRS" "timeBodyaccjerkStdz" -0.785359167222222
"2264" "11" "WALKING_UPSTAIRS" "timeBodygyroMeanx" -0.0820909701727778
"2265" "11" "WALKING_UPSTAIRS" "timeBodygyroMeany" -0.0566928808703704
"2266" "11" "WALKING_UPSTAIRS" "timeBodygyroMeanz" 0.0638054379968518
"2267" "11" "WALKING_UPSTAIRS" "timeBodygyroStdx" -0.501331630185185
"2268" "11" "WALKING_UPSTAIRS" "timeBodygyroStdy" -0.28204453962963
"2269" "11" "WALKING_UPSTAIRS" "timeBodygyroStdz" -0.694658851666667
"2270" "11" "WALKING_UPSTAIRS" "timeBodygyrojerkMeanx" -0.0645245413759259
"2271" "11" "WALKING_UPSTAIRS" "timeBodygyrojerkMeany" -0.0719834687944444
"2272" "11" "WALKING_UPSTAIRS" "timeBodygyrojerkMeanz" -0.046076149625
"2273" "11" "WALKING_UPSTAIRS" "timeBodygyrojerkStdx" -0.660431336111111
"2274" "11" "WALKING_UPSTAIRS" "timeBodygyrojerkStdy" -0.809459436666667
"2275" "11" "WALKING_UPSTAIRS" "timeBodygyrojerkStdz" -0.777173388518518
"2276" "11" "WALKING_UPSTAIRS" "timeBodyaccmagMean" -0.132594623759259
"2277" "11" "WALKING_UPSTAIRS" "timeBodyaccmagStd" -0.289592148148148
"2278" "11" "WALKING_UPSTAIRS" "timeGravityaccmagMean" -0.132594623759259
"2279" "11" "WALKING_UPSTAIRS" "timeGravityaccmagStd" -0.289592148148148
"2280" "11" "WALKING_UPSTAIRS" "timeBodyaccjerkmagMean" -0.509587701296296
"2281" "11" "WALKING_UPSTAIRS" "timeBodyaccjerkmagStd" -0.490485807222222
"2282" "11" "WALKING_UPSTAIRS" "timeBodygyromagMean" -0.255048336944444
"2283" "11" "WALKING_UPSTAIRS" "timeBodygyromagStd" -0.377909862407407
"2284" "11" "WALKING_UPSTAIRS" "timeBodygyrojerkmagMean" -0.757314813888889
"2285" "11" "WALKING_UPSTAIRS" "timeBodygyrojerkmagStd" -0.80112703962963
"2286" "11" "WALKING_UPSTAIRS" "frequencyBodyaccMeanx" -0.355348902222222
"2287" "11" "WALKING_UPSTAIRS" "frequencyBodyaccMeany" -0.254645206944444
"2288" "11" "WALKING_UPSTAIRS" "frequencyBodyaccMeanz" -0.551742083518519
"2289" "11" "WALKING_UPSTAIRS" "frequencyBodyaccStdx" -0.198733655611111
"2290" "11" "WALKING_UPSTAIRS" "frequencyBodyaccStdy" -0.0885048145574074
"2291" "11" "WALKING_UPSTAIRS" "frequencyBodyaccStdz" -0.113701770190741
"2292" "11" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeanx" -0.495927371666667
"2293" "11" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeany" -0.455317917037037
"2294" "11" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeanz" -0.765387905555556
"2295" "11" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdx" -0.458255021296296
"2296" "11" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdy" -0.437276328518518
"2297" "11" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdz" -0.803845087037037
"2298" "11" "WALKING_UPSTAIRS" "frequencyBodygyroMeanx" -0.471782782222222
"2299" "11" "WALKING_UPSTAIRS" "frequencyBodygyroMeany" -0.581167154444444
"2300" "11" "WALKING_UPSTAIRS" "frequencyBodygyroMeanz" -0.674671878518519
"2301" "11" "WALKING_UPSTAIRS" "frequencyBodygyroStdx" -0.517811645740741
"2302" "11" "WALKING_UPSTAIRS" "frequencyBodygyroStdy" -0.153787850538889
"2303" "11" "WALKING_UPSTAIRS" "frequencyBodygyroStdz" -0.729928728518519
"2304" "11" "WALKING_UPSTAIRS" "frequencyBodyaccmagMean" -0.336061027407407
"2305" "11" "WALKING_UPSTAIRS" "frequencyBodyaccmagStd" -0.376027878888889
"2306" "11" "WALKING_UPSTAIRS" "frequencyBodybodyaccjerkmagMean" -0.475928501666667
"2307" "11" "WALKING_UPSTAIRS" "frequencyBodybodyaccjerkmagStd" -0.513703461481481
"2308" "11" "WALKING_UPSTAIRS" "frequencyBodybodygyromagMean" -0.55009966
"2309" "11" "WALKING_UPSTAIRS" "frequencyBodybodygyromagStd" -0.381223382777778
"2310" "11" "WALKING_UPSTAIRS" "frequencyBodybodygyrojerkmagMean" -0.795986113703704
"2311" "11" "WALKING_UPSTAIRS" "frequencyBodybodygyrojerkmagStd" -0.822428718888889
"2312" "10" "WALKING_UPSTAIRS" "timeBodyaccMeanx" 0.267121853404255
"2313" "10" "WALKING_UPSTAIRS" "timeBodyaccMeany" -0.0143854920340426
"2314" "10" "WALKING_UPSTAIRS" "timeBodyaccMeanz" -0.118180420834043
"2315" "10" "WALKING_UPSTAIRS" "timeBodyaccStdx" -0.161591924234043
"2316" "10" "WALKING_UPSTAIRS" "timeBodyaccStdy" -0.00555287692765957
"2317" "10" "WALKING_UPSTAIRS" "timeBodyaccStdz" -0.0738744931340426
"2318" "10" "WALKING_UPSTAIRS" "timeGravityaccMeanx" 0.931861027446809
"2319" "10" "WALKING_UPSTAIRS" "timeGravityaccMeany" -0.0565670278723404
"2320" "10" "WALKING_UPSTAIRS" "timeGravityaccMeanz" 0.0227527702016383
"2321" "10" "WALKING_UPSTAIRS" "timeGravityaccStdx" -0.959216072340425
"2322" "10" "WALKING_UPSTAIRS" "timeGravityaccStdy" -0.937039417446809
"2323" "10" "WALKING_UPSTAIRS" "timeGravityaccStdz" -0.864745838297872
"2324" "10" "WALKING_UPSTAIRS" "timeBodyaccjerkMeanx" 0.0648829303510638
"2325" "10" "WALKING_UPSTAIRS" "timeBodyaccjerkMeany" 0.0266314282191489
"2326" "10" "WALKING_UPSTAIRS" "timeBodyaccjerkMeanz" -0.0513375831851064
"2327" "10" "WALKING_UPSTAIRS" "timeBodyaccjerkStdx" -0.187220175510638
"2328" "10" "WALKING_UPSTAIRS" "timeBodyaccjerkStdy" -0.177803083425532
"2329" "10" "WALKING_UPSTAIRS" "timeBodyaccjerkStdz" -0.607520480212766
"2330" "10" "WALKING_UPSTAIRS" "timeBodygyroMeanx" 0.0733447168425532
"2331" "10" "WALKING_UPSTAIRS" "timeBodygyroMeany" -0.0954600216446809
"2332" "10" "WALKING_UPSTAIRS" "timeBodygyroMeanz" 0.0879664182957447
"2333" "10" "WALKING_UPSTAIRS" "timeBodygyroStdx" -0.308534708121277
"2334" "10" "WALKING_UPSTAIRS" "timeBodygyroStdy" 0.0411724668680851
"2335" "10" "WALKING_UPSTAIRS" "timeBodygyroStdz" -0.320509332297872
"2336" "10" "WALKING_UPSTAIRS" "timeBodygyrojerkMeanx" -0.157212539189362
"2337" "10" "WALKING_UPSTAIRS" "timeBodygyrojerkMeany" -0.0372348522521277
"2338" "10" "WALKING_UPSTAIRS" "timeBodygyrojerkMeanz" -0.036502173787234
"2339" "10" "WALKING_UPSTAIRS" "timeBodygyrojerkStdx" -0.427291343617021
"2340" "10" "WALKING_UPSTAIRS" "timeBodygyrojerkStdy" -0.60462905787234
"2341" "10" "WALKING_UPSTAIRS" "timeBodygyrojerkStdz" -0.482244799361702
"2342" "10" "WALKING_UPSTAIRS" "timeBodyaccmagMean" -0.0266623294757447
"2343" "10" "WALKING_UPSTAIRS" "timeBodyaccmagStd" -0.211537480214383
"2344" "10" "WALKING_UPSTAIRS" "timeGravityaccmagMean" -0.0266623294757447
"2345" "10" "WALKING_UPSTAIRS" "timeGravityaccmagStd" -0.211537480214383
"2346" "10" "WALKING_UPSTAIRS" "timeBodyaccjerkmagMean" -0.262038042446809
"2347" "10" "WALKING_UPSTAIRS" "timeBodyaccjerkmagStd" -0.226010197889362
"2348" "10" "WALKING_UPSTAIRS" "timeBodygyromagMean" 0.0438573846851064
"2349" "10" "WALKING_UPSTAIRS" "timeBodygyromagStd" -0.113062673542979
"2350" "10" "WALKING_UPSTAIRS" "timeBodygyrojerkmagMean" -0.523462968510638
"2351" "10" "WALKING_UPSTAIRS" "timeBodygyrojerkmagStd" -0.618272355319149
"2352" "10" "WALKING_UPSTAIRS" "frequencyBodyaccMeanx" -0.139410790617021
"2353" "10" "WALKING_UPSTAIRS" "frequencyBodyaccMeany" -0.0390688222212766
"2354" "10" "WALKING_UPSTAIRS" "frequencyBodyaccMeanz" -0.301206408085106
"2355" "10" "WALKING_UPSTAIRS" "frequencyBodyaccStdx" -0.171957349438298
"2356" "10" "WALKING_UPSTAIRS" "frequencyBodyaccStdy" -0.051628469647234
"2357" "10" "WALKING_UPSTAIRS" "frequencyBodyaccStdz" -0.0342347233914894
"2358" "10" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeanx" -0.20121432216383
"2359" "10" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeany" -0.206872839212766
"2360" "10" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeanz" -0.553230667234043
"2361" "10" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdx" -0.247598320858298
"2362" "10" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdy" -0.202796129097872
"2363" "10" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdz" -0.662894135319149
"2364" "10" "WALKING_UPSTAIRS" "frequencyBodygyroMeanx" -0.218524716912766
"2365" "10" "WALKING_UPSTAIRS" "frequencyBodygyroMeany" -0.235858986212766
"2366" "10" "WALKING_UPSTAIRS" "frequencyBodygyroMeanz" -0.262763367170213
"2367" "10" "WALKING_UPSTAIRS" "frequencyBodygyroStdx" -0.34130162006383
"2368" "10" "WALKING_UPSTAIRS" "frequencyBodygyroStdy" 0.171735785297872
"2369" "10" "WALKING_UPSTAIRS" "frequencyBodygyroStdz" -0.403822082765957
"2370" "10" "WALKING_UPSTAIRS" "frequencyBodyaccmagMean" -0.166866721574468
"2371" "10" "WALKING_UPSTAIRS" "frequencyBodyaccmagStd" -0.361437534680851
"2372" "10" "WALKING_UPSTAIRS" "frequencyBodybodyaccjerkmagMean" -0.153553147382979
"2373" "10" "WALKING_UPSTAIRS" "frequencyBodybodyaccjerkmagStd" -0.334365043829787
"2374" "10" "WALKING_UPSTAIRS" "frequencyBodybodygyromagMean" -0.265371689148936
"2375" "10" "WALKING_UPSTAIRS" "frequencyBodybodygyromagStd" -0.166969377765957
"2376" "10" "WALKING_UPSTAIRS" "frequencyBodybodygyrojerkmagMean" -0.600582998297872
"2377" "10" "WALKING_UPSTAIRS" "frequencyBodybodygyrojerkmagStd" -0.67129056212766
"2378" "21" "WALKING_UPSTAIRS" "timeBodyaccMeanx" 0.265194544680851
"2379" "21" "WALKING_UPSTAIRS" "timeBodyaccMeany" -0.0237218695148936
"2380" "21" "WALKING_UPSTAIRS" "timeBodyaccMeanz" -0.125414265340426
"2381" "21" "WALKING_UPSTAIRS" "timeBodyaccStdx" -0.240808282276596
"2382" "21" "WALKING_UPSTAIRS" "timeBodyaccStdy" 0.109787469104255
"2383" "21" "WALKING_UPSTAIRS" "timeBodyaccStdz" -0.219707928574468
"2384" "21" "WALKING_UPSTAIRS" "timeGravityaccMeanx" 0.781177210851064
"2385" "21" "WALKING_UPSTAIRS" "timeGravityaccMeany" -0.432309617446809
"2386" "21" "WALKING_UPSTAIRS" "timeGravityaccMeanz" -0.309735038510638
"2387" "21" "WALKING_UPSTAIRS" "timeGravityaccStdx" -0.940911635531915
"2388" "21" "WALKING_UPSTAIRS" "timeGravityaccStdy" -0.941523624255319
"2389" "21" "WALKING_UPSTAIRS" "timeGravityaccStdz" -0.932716253829787
"2390" "21" "WALKING_UPSTAIRS" "timeBodyaccjerkMeanx" 0.104034223065957
"2391" "21" "WALKING_UPSTAIRS" "timeBodyaccjerkMeany" -0.0156290073042553
"2392" "21" "WALKING_UPSTAIRS" "timeBodyaccjerkMeanz" -0.0360115472978723
"2393" "21" "WALKING_UPSTAIRS" "timeBodyaccjerkStdx" -0.424052014680851
"2394" "21" "WALKING_UPSTAIRS" "timeBodyaccjerkStdy" -0.203209665702128
"2395" "21" "WALKING_UPSTAIRS" "timeBodyaccjerkStdz" -0.562052350212766
"2396" "21" "WALKING_UPSTAIRS" "timeBodygyroMeanx" 0.062608688893617
"2397" "21" "WALKING_UPSTAIRS" "timeBodygyroMeany" -0.155622431382979
"2398" "21" "WALKING_UPSTAIRS" "timeBodygyroMeanz" -0.00546829763829787
"2399" "21" "WALKING_UPSTAIRS" "timeBodygyroStdx" -0.53190941893617
"2400" "21" "WALKING_UPSTAIRS" "timeBodygyroStdy" -0.463136841489362
"2401" "21" "WALKING_UPSTAIRS" "timeBodygyroStdz" 0.0517155421740426
"2402" "21" "WALKING_UPSTAIRS" "timeBodygyrojerkMeanx" -0.144351492595745
"2403" "21" "WALKING_UPSTAIRS" "timeBodygyrojerkMeany" -0.0132022768074468
"2404" "21" "WALKING_UPSTAIRS" "timeBodygyrojerkMeanz" -0.00694066389361702
"2405" "21" "WALKING_UPSTAIRS" "timeBodygyrojerkStdx" -0.573541839148936
"2406" "21" "WALKING_UPSTAIRS" "timeBodygyrojerkStdy" -0.604469603617021
"2407" "21" "WALKING_UPSTAIRS" "timeBodygyrojerkStdz" -0.564149244893617
"2408" "21" "WALKING_UPSTAIRS" "timeBodyaccmagMean" -0.0810453188106383
"2409" "21" "WALKING_UPSTAIRS" "timeBodyaccmagStd" -0.278474283829787
"2410" "21" "WALKING_UPSTAIRS" "timeGravityaccmagMean" -0.0810453188106383
"2411" "21" "WALKING_UPSTAIRS" "timeGravityaccmagStd" -0.278474283829787
"2412" "21" "WALKING_UPSTAIRS" "timeBodyaccjerkmagMean" -0.355047693617021
"2413" "21" "WALKING_UPSTAIRS" "timeBodyaccjerkmagStd" -0.404183875893617
"2414" "21" "WALKING_UPSTAIRS" "timeBodygyromagMean" -0.168982721146809
"2415" "21" "WALKING_UPSTAIRS" "timeBodygyromagStd" -0.420236002514894
"2416" "21" "WALKING_UPSTAIRS" "timeBodygyrojerkmagMean" -0.577935642978723
"2417" "21" "WALKING_UPSTAIRS" "timeBodygyrojerkmagStd" -0.647723419148936
"2418" "21" "WALKING_UPSTAIRS" "frequencyBodyaccMeanx" -0.319169340234043
"2419" "21" "WALKING_UPSTAIRS" "frequencyBodyaccMeany" 0.0221598658106383
"2420" "21" "WALKING_UPSTAIRS" "frequencyBodyaccMeanz" -0.321712974042553
"2421" "21" "WALKING_UPSTAIRS" "frequencyBodyaccStdx" -0.213184048
"2422" "21" "WALKING_UPSTAIRS" "frequencyBodyaccStdy" 0.0823434279595745
"2423" "21" "WALKING_UPSTAIRS" "frequencyBodyaccStdz" -0.22716417293617
"2424" "21" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeanx" -0.436839580425532
"2425" "21" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeany" -0.205067301297872
"2426" "21" "WALKING_UPSTAIRS" "frequencyBodyaccjerkMeanz" -0.519815170851064
"2427" "21" "WALKING_UPSTAIRS" "frequencyBodyaccjerkStdx" -0.462972848723404
